,jurisdiccion_aplicacion,jurisdiccion_aplicacion_id,fecha_aplicacion,Vacunas1,Vacunas2,Casos,id,provincia,poblacion_2021_est,Vacunas_Acum,Porcentaje_Poblacion_Vacunada
2935,Neuquén,58,2021-04-09,1484,2297,182.0,58,Neuquén,672461,83830,0.1246615045333484
2936,Neuquén,58,2021-04-10,1237,841,45.0,58,Neuquén,672461,85067,0.12650101641582187
2937,Neuquén,58,2021-04-11,495,44,80.0,58,Neuquén,672461,85562,0.12723711858382866
2938,Neuquén,58,2021-04-12,664,91,172.0,58,Neuquén,672461,86226,0.12822453644151854
2939,Neuquén,58,2021-04-13,1168,1152,235.0,58,Neuquén,672461,87394,0.12996144014299715
2940,Neuquén,58,2021-04-14,1558,463,171.0,58,Neuquén,672461,88952,0.13227830312835986
2941,Neuquén,58,2021-04-15,421,490,236.0,58,Neuquén,672461,89373,0.13290436173993733
2942,Neuquén,58,2021-04-16,1002,321,200.0,58,Neuquén,672461,90375,0.13439441097699345
2943,Neuquén,58,2021-04-17,10,0,116.0,58,Neuquén,672461,90385,0.1344092817278623
2944,Neuquén,58,2021-04-19,1055,179,263.0,58,Neuquén,672461,91440,0.13597814594452318
2945,Neuquén,58,2021-04-20,2199,93,270.0,58,Neuquén,672461,93639,0.1392482240605775
2946,Neuquén,58,2021-04-21,2055,333,240.0,58,Neuquén,672461,95694,0.14230416336412074
2947,Neuquén,58,2021-04-22,1225,76,219.0,58,Neuquén,672461,96919,0.14412583034555163
2948,Neuquén,58,2021-04-23,2474,297,322.0,58,Neuquén,672461,99393,0.1478048541104986
2949,Neuquén,58,2021-04-24,1464,0,207.0,58,Neuquén,672461,100857,0.1499819320376944
2950,Neuquén,58,2021-04-25,793,0,129.0,58,Neuquén,672461,101650,0.15116118258159209
2951,Neuquén,58,2021-04-26,1458,54,421.0,58,Neuquén,672461,103108,0.15332933805826657
2952,Neuquén,58,2021-04-27,1621,62,413.0,58,Neuquén,672461,104729,0.1557398867741029
2953,Neuquén,58,2021-04-28,1852,140,276.0,58,Neuquén,672461,106581,0.15849394983500903
2954,Neuquén,58,2021-04-29,1833,116,398.0,58,Neuquén,672461,108414,0.1612197584692644
2955,Neuquén,58,2021-04-30,1566,1249,427.0,58,Neuquén,672461,109980,0.16354851805532217
2956,Neuquén,58,2021-05-02,10,1470,162.0,58,Neuquén,672461,109990,0.16356338880619098
2957,Neuquén,58,2021-05-03,1159,1621,488.0,58,Neuquén,672461,111149,0.16528690883188765
2958,Neuquén,58,2021-05-04,1848,1646,424.0,58,Neuquén,672461,112997,0.16803502359244626
2959,Neuquén,58,2021-05-05,1400,1076,563.0,58,Neuquén,672461,114397,0.17011692871408157
2960,Neuquén,58,2021-05-06,4062,1172,486.0,58,Neuquén,672461,118459,0.17615742771699772
2961,Neuquén,58,2021-05-07,2544,1502,642.0,58,Neuquén,672461,121003,0.17994054673802645
2962,Neuquén,58,2021-05-08,791,1170,377.0,58,Neuquén,672461,121794,0.1811168231317504
2963,Neuquén,58,2021-05-09,0,547,238.0,58,Neuquén,672461,121794,0.1811168231317504
2964,Neuquén,58,2021-05-10,711,2072,678.0,58,Neuquén,672461,122505,0.18217413351852374
2965,Neuquén,58,2021-05-11,921,2911,622.0,58,Neuquén,672461,123426,0.1835437296735424
2966,Neuquén,58,2021-05-12,650,2400,367.0,58,Neuquén,672461,124076,0.18451032848001594
2967,Neuquén,58,2021-05-13,448,3139,688.0,58,Neuquén,672461,124524,0.18517653811893925
2968,Neuquén,58,2021-05-14,1254,2510,533.0,58,Neuquén,672461,125778,0.18704133027788972
2969,Neuquén,58,2021-05-15,59,609,424.0,58,Neuquén,672461,125837,0.18712906770801577
2970,Neuquén,58,2021-05-16,2290,25,528.0,58,Neuquén,672461,128127,0.1905344696569764
2971,Neuquén,58,2021-05-17,1028,1128,828.0,58,Neuquén,672461,129155,0.19206318284629145
2972,Neuquén,58,2021-05-18,1619,1153,770.0,58,Neuquén,672461,130774,0.194470757411954
2973,Neuquén,58,2021-05-19,979,826,747.0,58,Neuquén,672461,131753,0.19592660392201183
2974,Neuquén,58,2021-05-20,738,271,893.0,58,Neuquén,672461,132491,0.197024065336131
2975,Neuquén,58,2021-05-21,5538,395,779.0,58,Neuquén,672461,138029,0.20525948716728554
2976,Neuquén,58,2021-05-22,1514,92,871.0,58,Neuquén,672461,139543,0.20751091884882544
2977,Neuquén,58,2021-05-23,10,0,679.0,58,Neuquén,672461,139553,0.20752578959969425
2978,Neuquén,58,2021-05-24,560,138,750.0,58,Neuquén,672461,140113,0.20835855164834838
2979,Neuquén,58,2021-05-25,167,247,910.0,58,Neuquén,672461,140280,0.20860689318785774
2980,Neuquén,58,2021-05-26,98,2332,907.0,58,Neuquén,672461,140378,0.2087526265463722
2981,Neuquén,58,2021-05-27,101,2430,935.0,58,Neuquén,672461,140479,0.20890282113014733
2982,Neuquén,58,2021-05-28,930,3347,909.0,58,Neuquén,672461,141409,0.21028580096094793
2983,Neuquén,58,2021-05-29,7990,873,656.0,58,Neuquén,672461,149399,0.222167530905138
2984,Neuquén,58,2021-05-30,5585,10,528.0,58,Neuquén,672461,154984,0.23047284526537598
2985,Neuquén,58,2021-05-31,2338,589,909.0,58,Neuquén,672461,157322,0.23394962681850695
2986,Neuquén,58,2021-06-01,2711,1001,865.0,58,Neuquén,672461,160033,0.23798108737904503
2987,Neuquén,58,2021-06-02,4772,1732,677.0,58,Neuquén,672461,164805,0.24507740969364766
2988,Neuquén,58,2021-06-03,7430,647,655.0,58,Neuquén,672461,172235,0.2561263775891836
2989,Neuquén,58,2021-06-04,15421,191,527.0,58,Neuquén,672461,187656,0.2790585625039965
2990,Neuquén,58,2021-06-05,10422,335,364.0,58,Neuquén,672461,198078,0.2945568590594845
2991,Neuquén,58,2021-06-06,2393,0,295.0,58,Neuquén,672461,200471,0.29811542974239397
2992,Neuquén,58,2021-06-07,2992,442,588.0,58,Neuquén,672461,203463,0.30256475840234603
2993,Neuquén,58,2021-06-08,3292,174,495.0,58,Neuquén,672461,206755,0.30746020958836273
2994,Neuquén,58,2021-06-09,2036,143,571.0,58,Neuquén,672461,208791,0.3104878944652552
2995,Neuquén,58,2021-06-10,1170,81,315.0,58,Neuquén,672461,209961,0.31222777231690757
2996,Neuquén,58,2021-06-11,6285,105,279.0,58,Neuquén,672461,216246,0.32157403923796324
2997,Neuquén,58,2021-06-12,1387,1640,197.0,58,Neuquén,672461,217633,0.3236366123834691
2998,Neuquén,58,2021-06-13,600,0,282.0,58,Neuquén,672461,218233,0.3245288574355985
2999,Neuquén,58,2021-06-14,926,890,390.0,58,Neuquén,672461,219159,0.32590588896605155
3000,Neuquén,58,2021-06-15,2876,1856,376.0,58,Neuquén,672461,222035,0.3301827169159252
3001,Neuquén,58,2021-06-16,1613,1100,319.0,58,Neuquén,672461,223648,0.3325813690310665
3002,Neuquén,58,2021-06-17,5405,492,248.0,58,Neuquén,672461,229053,0.3406190098756657
3003,Neuquén,58,2021-06-18,8578,288,240.0,58,Neuquén,672461,237631,0.35337513997094255
3004,Neuquén,58,2021-06-19,1851,14,173.0,58,Neuquén,672461,239482,0.3561277159567618
3005,Neuquén,58,2021-06-21,593,1,154.0,58,Neuquén,672461,240075,0.35700955148328306
3006,Neuquén,58,2021-06-22,1396,14,387.0,58,Neuquén,672461,241471,0.3590855083045708
3007,Neuquén,58,2021-06-23,5188,65,317.0,58,Neuquén,672461,246659,0.3668004538553165
3008,Neuquén,58,2021-06-24,6664,17,277.0,58,Neuquén,672461,253323,0.37671032223430057
3009,Neuquén,58,2021-06-25,11860,230,250.0,58,Neuquén,672461,265183,0.3943470327647254
3010,Neuquén,58,2021-06-26,9583,21,176.0,58,Neuquén,672461,274766,0.40859767332231905
3011,Neuquén,58,2021-06-27,5763,1,112.0,58,Neuquén,672461,280529,0.4171676870480221
3012,Neuquén,58,2021-06-28,5573,158,192.0,58,Neuquén,672461,286102,0.4254551565072175
3013,Neuquén,58,2021-06-29,3924,1923,244.0,58,Neuquén,672461,290026,0.4312904391481439
3014,Neuquén,58,2021-06-30,5886,2285,220.0,58,Neuquén,672461,295912,0.4400433631095335
3015,Neuquén,58,2021-07-01,4181,1772,215.0,58,Neuquén,672461,300093,0.44626082404778866
3016,Neuquén,58,2021-07-02,3757,685,215.0,58,Neuquén,672461,303850,0.45184776514920566
3017,Neuquén,58,2021-07-03,4689,3519,94.0,58,Neuquén,672461,308539,0.45882066023159707
3018,Neuquén,58,2021-07-04,329,309,112.0,58,Neuquén,672461,308868,0.4593099079351814
3019,Neuquén,58,2021-07-05,1038,1990,256.0,58,Neuquén,672461,309906,0.4608534918753653
3020,Neuquén,58,2021-07-06,3746,946,210.0,58,Neuquén,672461,313652,0.46642407515082657
3021,Neuquén,58,2021-07-07,3688,386,220.0,58,Neuquén,672461,317340,0.47190840807124873
3022,Neuquén,58,2021-07-08,4637,1031,208.0,58,Neuquén,672461,321977,0.47880397524912227
3023,Neuquén,58,2021-07-09,6675,142,90.0,58,Neuquén,672461,328652,0.48873020145406204
3024,Neuquén,58,2021-07-10,3973,63,132.0,58,Neuquén,672461,332625,0.4946383507742456
3025,Neuquén,58,2021-07-11,825,1,118.0,58,Neuquén,672461,333450,0.4958651877209236
3026,Neuquén,58,2021-07-12,4825,371,229.0,58,Neuquén,672461,338275,0.503040325015131
3027,Neuquén,58,2021-07-13,2613,777,211.0,58,Neuquén,672461,340888,0.5069260522171546
3028,Neuquén,58,2021-07-14,4043,216,235.0,58,Neuquén,672461,344931,0.51293829679342
3029,Neuquén,58,2021-07-15,6546,949,204.0,58,Neuquén,672461,351477,0.5226726903121519
3030,Neuquén,58,2021-07-16,3698,4167,237.0,58,Neuquén,672461,355175,0.5281718939834429
3031,Neuquén,58,2021-07-17,5897,1183,121.0,58,Neuquén,672461,361072,0.5369411757707881
3032,Neuquén,58,2021-07-18,492,2401,88.0,58,Neuquén,672461,361564,0.5376728167135343
3033,Neuquén,58,2021-07-19,2869,1640,256.0,58,Neuquén,672461,364433,0.5419392351377998
3034,Neuquén,58,2021-07-20,4417,1889,178.0,58,Neuquén,672461,368850,0.5485076457965592
3035,Neuquén,58,2021-07-21,4114,1744,186.0,58,Neuquén,672461,372964,0.5546254727039932
3036,Neuquén,58,2021-07-22,2785,4192,190.0,58,Neuquén,672461,375749,0.5587669768209607
3037,Neuquén,58,2021-07-23,3188,2695,260.0,58,Neuquén,672461,378937,0.5635077721979416
3038,Neuquén,58,2021-07-24,3583,2192,117.0,58,Neuquén,672461,382520,0.568835962234241
3039,Neuquén,58,2021-07-25,998,1598,118.0,58,Neuquén,672461,383518,0.5703200631709497
3040,Neuquén,58,2021-07-26,1112,3765,259.0,58,Neuquén,672461,384630,0.5719736906675629
3041,Neuquén,58,2021-07-27,880,1953,116.0,58,Neuquén,672461,385510,0.5732823167440193
3042,Neuquén,58,2021-07-28,56,70,,58,Neuquén,672461,385566,0.5733655929488848
3043,Neuquén,58,2021-07-29,25,59,,58,Neuquén,672461,385591,0.5734027698260569
3044,Río Negro,62,2020-12-29,851,0,351.0,62,Río Negro,757052,851,0.0011240971558096405
3045,Río Negro,62,2020-12-30,797,0,385.0,62,Río Negro,757052,1648,0.0021768649973845917
3046,Río Negro,62,2020-12-31,7,0,202.0,62,Río Negro,757052,1655,0.00218611138997057
3047,Río Negro,62,2021-01-02,75,0,186.0,62,Río Negro,757052,1730,0.002285179881963194
3048,Río Negro,62,2021-01-04,284,0,362.0,62,Río Negro,757052,2014,0.002660319238308597
3049,Río Negro,62,2021-01-05,159,0,416.0,62,Río Negro,757052,2173,0.00287034444133296
3050,Río Negro,62,2021-01-06,16,0,386.0,62,Río Negro,757052,2189,0.002891479052958053
3051,Río Negro,62,2021-01-07,11,0,342.0,62,Río Negro,757052,2200,0.0029060090984503045
3052,Río Negro,62,2021-01-08,776,0,365.0,62,Río Negro,757052,2976,0.003931037762267321
3053,Río Negro,62,2021-01-09,246,0,253.0,62,Río Negro,757052,3222,0.004255982416003128
3054,Río Negro,62,2021-01-10,50,0,167.0,62,Río Negro,757052,3272,0.004322028077331544
3055,Río Negro,62,2021-01-11,526,0,356.0,62,Río Negro,757052,3798,0.00501682843450648
3056,Río Negro,62,2021-01-12,370,0,417.0,62,Río Negro,757052,4168,0.005505566328336759
3057,Río Negro,62,2021-01-13,100,0,409.0,62,Río Negro,757052,4268,0.0056376576509935905
3058,Río Negro,62,2021-01-14,40,0,393.0,62,Río Negro,757052,4308,0.005690494180056324
3059,Río Negro,62,2021-01-15,50,0,342.0,62,Río Negro,757052,4358,0.005756539841384739
3060,Río Negro,62,2021-01-16,10,0,257.0,62,Río Negro,757052,4368,0.005769748973650423
3061,Río Negro,62,2021-01-18,35,0,407.0,62,Río Negro,757052,4403,0.005815980936580314
3062,Río Negro,62,2021-01-19,15,1,413.0,62,Río Negro,757052,4418,0.005835794634978839
3063,Río Negro,62,2021-01-20,30,624,328.0,62,Río Negro,757052,4448,0.005875422031775888
3064,Río Negro,62,2021-01-21,10,264,319.0,62,Río Negro,757052,4458,0.005888631164041572
3065,Río Negro,62,2021-01-22,25,119,316.0,62,Río Negro,757052,4483,0.005921653994705779
3066,Río Negro,62,2021-01-23,0,60,151.0,62,Río Negro,757052,4483,0.005921653994705779
3067,Río Negro,62,2021-01-25,10,389,375.0,62,Río Negro,757052,4493,0.005934863126971463
3068,Río Negro,62,2021-01-26,6,295,360.0,62,Río Negro,757052,4499,0.005942788606330873
3069,Río Negro,62,2021-01-27,5,95,334.0,62,Río Negro,757052,4504,0.005949393172463714
3070,Río Negro,62,2021-01-28,20,162,310.0,62,Río Negro,757052,4524,0.005975811436995081
3071,Río Negro,62,2021-01-29,0,556,255.0,62,Río Negro,757052,4524,0.005975811436995081
3072,Río Negro,62,2021-01-30,0,227,166.0,62,Río Negro,757052,4524,0.005975811436995081
3073,Río Negro,62,2021-01-31,0,25,30.0,62,Río Negro,757052,4524,0.005975811436995081
3074,Río Negro,62,2021-02-01,6,465,332.0,62,Río Negro,757052,4530,0.0059837369163544905
3075,Río Negro,62,2021-02-02,1,307,311.0,62,Río Negro,757052,4531,0.0059850578295810595
3076,Río Negro,62,2021-02-03,522,201,225.0,62,Río Negro,757052,5053,0.006674574533849722
3077,Río Negro,62,2021-02-04,363,95,210.0,62,Río Negro,757052,5416,0.007154066035094023
3078,Río Negro,62,2021-02-05,541,106,221.0,62,Río Negro,757052,5957,0.007868680090667483
3079,Río Negro,62,2021-02-06,0,35,108.0,62,Río Negro,757052,5957,0.007868680090667483
3080,Río Negro,62,2021-02-08,190,80,246.0,62,Río Negro,757052,6147,0.008119653603715464
3081,Río Negro,62,2021-02-09,0,105,240.0,62,Río Negro,757052,6147,0.008119653603715464
3082,Río Negro,62,2021-02-10,6,28,188.0,62,Río Negro,757052,6153,0.008127579083074874
3083,Río Negro,62,2021-02-11,6,4,176.0,62,Río Negro,757052,6159,0.008135504562434285
3084,Río Negro,62,2021-02-12,0,67,180.0,62,Río Negro,757052,6159,0.008135504562434285
3085,Río Negro,62,2021-02-15,1,0,108.0,62,Río Negro,757052,6160,0.008136825475660853
3086,Río Negro,62,2021-02-16,1,5,61.0,62,Río Negro,757052,6161,0.008138146388887421
3087,Río Negro,62,2021-02-17,47,33,208.0,62,Río Negro,757052,6208,0.008200229310536133
3088,Río Negro,62,2021-02-18,159,24,201.0,62,Río Negro,757052,6367,0.008410254513560495
3089,Río Negro,62,2021-02-19,1624,1,148.0,62,Río Negro,757052,7991,0.010555417593507447
3090,Río Negro,62,2021-02-20,782,0,85.0,62,Río Negro,757052,8773,0.011588371736683874
3091,Río Negro,62,2021-02-21,1,0,25.0,62,Río Negro,757052,8774,0.011589692649910442
3092,Río Negro,62,2021-02-22,1429,29,210.0,62,Río Negro,757052,10203,0.013477277650676571
3093,Río Negro,62,2021-02-23,2773,0,143.0,62,Río Negro,757052,12976,0.017140170027950524
3094,Río Negro,62,2021-02-24,2436,303,156.0,62,Río Negro,757052,15412,0.020357914647870953
3095,Río Negro,62,2021-02-25,1578,394,145.0,62,Río Negro,757052,16990,0.022442315719395763
3096,Río Negro,62,2021-02-26,1204,562,146.0,62,Río Negro,757052,18194,0.02403269524418402
3097,Río Negro,62,2021-02-27,472,0,88.0,62,Río Negro,757052,18666,0.024656166287124266
3098,Río Negro,62,2021-03-01,542,12,164.0,62,Río Negro,757052,19208,0.025372101255924297
3099,Río Negro,62,2021-03-02,774,61,143.0,62,Río Negro,757052,19982,0.026394488093288176
3100,Río Negro,62,2021-03-03,290,182,125.0,62,Río Negro,757052,20272,0.02677755292899299
3101,Río Negro,62,2021-03-04,228,5,144.0,62,Río Negro,757052,20500,0.027078721144650566
3102,Río Negro,62,2021-03-05,1439,5,129.0,62,Río Negro,757052,21939,0.028979515277682378
3103,Río Negro,62,2021-03-06,319,0,59.0,62,Río Negro,757052,22258,0.029400886596957672
3104,Río Negro,62,2021-03-08,829,0,156.0,62,Río Negro,757052,23087,0.03049592366178281
3105,Río Negro,62,2021-03-09,799,78,139.0,62,Río Negro,757052,23886,0.031551333329810895
3106,Río Negro,62,2021-03-10,309,0,131.0,62,Río Negro,757052,24195,0.03195949551682051
3107,Río Negro,62,2021-03-11,1265,42,97.0,62,Río Negro,757052,25460,0.033630450748429436
3108,Río Negro,62,2021-03-12,1213,467,101.0,62,Río Negro,757052,26673,0.03523271849225681
3109,Río Negro,62,2021-03-13,591,875,49.0,62,Río Negro,757052,27264,0.03601337820915868
3110,Río Negro,62,2021-03-14,162,17,23.0,62,Río Negro,757052,27426,0.03622736615186275
3111,Río Negro,62,2021-03-15,1484,1092,135.0,62,Río Negro,757052,28910,0.03818760138009014
3112,Río Negro,62,2021-03-16,2257,314,98.0,62,Río Negro,757052,31167,0.04116890253245484
3113,Río Negro,62,2021-03-17,2333,403,99.0,62,Río Negro,757052,33500,0.04425059309003873
3114,Río Negro,62,2021-03-18,2629,591,110.0,62,Río Negro,757052,36129,0.047723273962686844
3115,Río Negro,62,2021-03-19,2832,575,96.0,62,Río Negro,757052,38961,0.051464100220328324
3116,Río Negro,62,2021-03-20,1347,716,59.0,62,Río Negro,757052,40308,0.053243370336515855
3117,Río Negro,62,2021-03-22,1977,122,127.0,62,Río Negro,757052,42285,0.05585481578544142
3118,Río Negro,62,2021-03-23,1891,155,116.0,62,Río Negro,757052,44176,0.058352662696882114
3119,Río Negro,62,2021-03-24,350,0,29.0,62,Río Negro,757052,44526,0.05881498232618103
3120,Río Negro,62,2021-03-25,2724,54,135.0,62,Río Negro,757052,47250,0.06241314995535313
3121,Río Negro,62,2021-03-26,1695,433,96.0,62,Río Negro,757052,48945,0.06465209787438643
3122,Río Negro,62,2021-03-27,956,47,71.0,62,Río Negro,757052,49901,0.06591489091898575
3123,Río Negro,62,2021-03-28,38,0,34.0,62,Río Negro,757052,49939,0.06596508562159535
3124,Río Negro,62,2021-03-29,1403,198,155.0,62,Río Negro,757052,51342,0.0678183268784707
3125,Río Negro,62,2021-03-30,1120,0,132.0,62,Río Negro,757052,52462,0.06929774969222721
3126,Río Negro,62,2021-03-31,3312,5,150.0,62,Río Negro,757052,55774,0.0736726142986215
3127,Río Negro,62,2021-04-01,2160,0,71.0,62,Río Negro,757052,57934,0.07652578686800907
3128,Río Negro,62,2021-04-02,296,0,69.0,62,Río Negro,757052,58230,0.07691677718307328
3129,Río Negro,62,2021-04-03,561,0,104.0,62,Río Negro,757052,58791,0.07765780950317812
3130,Río Negro,62,2021-04-04,4,0,22.0,62,Río Negro,757052,58795,0.07766309315608438
3131,Río Negro,62,2021-04-05,2081,200,211.0,62,Río Negro,757052,60876,0.08041191358057306
3132,Río Negro,62,2021-04-06,2517,10,198.0,62,Río Negro,757052,63393,0.08373665217184553
3133,Río Negro,62,2021-04-07,3013,19,117.0,62,Río Negro,757052,66406,0.08771656372349587
3134,Río Negro,62,2021-04-08,3707,5,193.0,62,Río Negro,757052,70113,0.09261318905438463
3135,Río Negro,62,2021-04-09,4284,10,206.0,62,Río Negro,757052,74397,0.09827198131700332
3136,Río Negro,62,2021-04-10,2544,62,100.0,62,Río Negro,757052,76941,0.10163238456539313
3137,Río Negro,62,2021-04-11,377,1,37.0,62,Río Negro,757052,77318,0.10213036885180939
3138,Río Negro,62,2021-04-12,3165,26,234.0,62,Río Negro,757052,80483,0.10631105921389812
3139,Río Negro,62,2021-04-13,3457,42,235.0,62,Río Negro,757052,83940,0.11087745623814481
3140,Río Negro,62,2021-04-14,3325,69,238.0,62,Río Negro,757052,87265,0.11526949271648447
3141,Río Negro,62,2021-04-15,3756,382,238.0,62,Río Negro,757052,91021,0.12023084279547508
3142,Río Negro,62,2021-04-16,4109,430,168.0,62,Río Negro,757052,95130,0.1256584752434443
3143,Río Negro,62,2021-04-17,1835,31,228.0,62,Río Negro,757052,96965,0.12808235101419718
3144,Río Negro,62,2021-04-18,674,0,70.0,62,Río Negro,757052,97639,0.12897264652890422
3145,Río Negro,62,2021-04-19,944,278,350.0,62,Río Negro,757052,98583,0.13021958861478472
3146,Río Negro,62,2021-04-20,1711,74,198.0,62,Río Negro,757052,100294,0.13247967114544312
3147,Río Negro,62,2021-04-21,1999,33,300.0,62,Río Negro,757052,102293,0.1351201766853532
