,fecha_apertura,residencia_provincia_nombre,residencia_provincia_id,cantidad
3459,2020-09-24,Santiago del Estero,86,112
3460,2020-09-24,Tierra del Fuego,94,113
3461,2020-09-24,Tucumán,90,381
3462,2020-09-25,Buenos Aires,06,5515
3463,2020-09-25,CABA,02,976
3464,2020-09-25,Catamarca,10,63
3465,2020-09-25,Chaco,22,124
3466,2020-09-25,Chubut,26,250
3467,2020-09-25,Corrientes,18,16
3468,2020-09-25,Córdoba,14,1889
3469,2020-09-25,Entre Ríos,30,193
3470,2020-09-25,Jujuy,38,214
3471,2020-09-25,La Pampa,42,19
3472,2020-09-25,La Rioja,46,107
3473,2020-09-25,Mendoza,50,717
3474,2020-09-25,Neuquén,58,328
3475,2020-09-25,Río Negro,62,324
3476,2020-09-25,SIN ESPECIFICAR,99,19
3477,2020-09-25,Salta,66,257
3478,2020-09-25,San Juan,70,14
3479,2020-09-25,San Luis,74,112
3480,2020-09-25,Santa Cruz,78,127
3481,2020-09-25,Santa Fe,82,1924
3482,2020-09-25,Santiago del Estero,86,117
3483,2020-09-25,Tierra del Fuego,94,129
3484,2020-09-25,Tucumán,90,602
3485,2020-09-26,Buenos Aires,06,3340
3486,2020-09-26,CABA,02,738
3487,2020-09-26,Catamarca,10,31
3488,2020-09-26,Chaco,22,149
3489,2020-09-26,Chubut,26,158
3490,2020-09-26,Corrientes,18,31
3491,2020-09-26,Córdoba,14,1643
3492,2020-09-26,Entre Ríos,30,119
3493,2020-09-26,Formosa,34,1
3494,2020-09-26,Jujuy,38,105
3495,2020-09-26,La Pampa,42,6
3496,2020-09-26,La Rioja,46,27
3497,2020-09-26,Mendoza,50,567
3498,2020-09-26,Neuquén,58,266
3499,2020-09-26,Río Negro,62,189
3500,2020-09-26,SIN ESPECIFICAR,99,7
3501,2020-09-26,Salta,66,200
3502,2020-09-26,San Juan,70,47
3503,2020-09-26,San Luis,74,51
3504,2020-09-26,Santa Cruz,78,85
3505,2020-09-26,Santa Fe,82,990
3506,2020-09-26,Santiago del Estero,86,114
3507,2020-09-26,Tierra del Fuego,94,120
3508,2020-09-26,Tucumán,90,299
3509,2020-09-27,Buenos Aires,06,2409
3510,2020-09-27,CABA,02,594
3511,2020-09-27,Catamarca,10,65
3512,2020-09-27,Chaco,22,69
3513,2020-09-27,Chubut,26,92
3514,2020-09-27,Corrientes,18,16
3515,2020-09-27,Córdoba,14,1356
3516,2020-09-27,Entre Ríos,30,84
3517,2020-09-27,Jujuy,38,104
3518,2020-09-27,La Pampa,42,21
3519,2020-09-27,La Rioja,46,142
3520,2020-09-27,Mendoza,50,302
3521,2020-09-27,Misiones,54,2
3522,2020-09-27,Neuquén,58,228
3523,2020-09-27,Río Negro,62,54
3524,2020-09-27,SIN ESPECIFICAR,99,9
3525,2020-09-27,Salta,66,173
3526,2020-09-27,San Juan,70,42
3527,2020-09-27,San Luis,74,6
3528,2020-09-27,Santa Cruz,78,128
3529,2020-09-27,Santa Fe,82,757
3530,2020-09-27,Santiago del Estero,86,88
3531,2020-09-27,Tierra del Fuego,94,170
3532,2020-09-27,Tucumán,90,516
3533,2020-09-28,Buenos Aires,06,5689
3534,2020-09-28,CABA,02,828
3535,2020-09-28,Catamarca,10,5
3536,2020-09-28,Chaco,22,122
3537,2020-09-28,Chubut,26,262
3538,2020-09-28,Corrientes,18,44
3539,2020-09-28,Córdoba,14,1863
3540,2020-09-28,Entre Ríos,30,163
3541,2020-09-28,Formosa,34,2
3542,2020-09-28,Jujuy,38,131
3543,2020-09-28,La Pampa,42,34
3544,2020-09-28,La Rioja,46,57
3545,2020-09-28,Mendoza,50,767
3546,2020-09-28,Misiones,54,11
3547,2020-09-28,Neuquén,58,418
3548,2020-09-28,Río Negro,62,306
3549,2020-09-28,SIN ESPECIFICAR,99,18
3550,2020-09-28,Salta,66,346
3551,2020-09-28,San Juan,70,59
3552,2020-09-28,San Luis,74,137
3553,2020-09-28,Santa Cruz,78,120
3554,2020-09-28,Santa Fe,82,2199
3555,2020-09-28,Santiago del Estero,86,180
3556,2020-09-28,Tierra del Fuego,94,197
3557,2020-09-28,Tucumán,90,907
3558,2020-09-29,Buenos Aires,06,5695
3559,2020-09-29,CABA,02,955
3560,2020-09-29,Catamarca,10,17
3561,2020-09-29,Chaco,22,140
3562,2020-09-29,Chubut,26,231
3563,2020-09-29,Corrientes,18,38
3564,2020-09-29,Córdoba,14,1653
3565,2020-09-29,Entre Ríos,30,145
3566,2020-09-29,Jujuy,38,129
3567,2020-09-29,La Pampa,42,16
3568,2020-09-29,La Rioja,46,86
3569,2020-09-29,Mendoza,50,665
3570,2020-09-29,Misiones,54,3
3571,2020-09-29,Neuquén,58,387
3572,2020-09-29,Río Negro,62,410
3573,2020-09-29,SIN ESPECIFICAR,99,17
3574,2020-09-29,Salta,66,427
3575,2020-09-29,San Juan,70,13
3576,2020-09-29,San Luis,74,100
3577,2020-09-29,Santa Cruz,78,76
3578,2020-09-29,Santa Fe,82,1736
3579,2020-09-29,Santiago del Estero,86,117
3580,2020-09-29,Tierra del Fuego,94,222
3581,2020-09-29,Tucumán,90,688
3582,2020-09-30,Buenos Aires,06,5555
3583,2020-09-30,CABA,02,904
3584,2020-09-30,Catamarca,10,13
3585,2020-09-30,Chaco,22,192
3586,2020-09-30,Chubut,26,221
3587,2020-09-30,Corrientes,18,32
3588,2020-09-30,Córdoba,14,1707
3589,2020-09-30,Entre Ríos,30,214
3590,2020-09-30,Jujuy,38,170
3591,2020-09-30,La Pampa,42,27
3592,2020-09-30,La Rioja,46,101
3593,2020-09-30,Mendoza,50,753
3594,2020-09-30,Misiones,54,5
3595,2020-09-30,Neuquén,58,352
3596,2020-09-30,Río Negro,62,295
3597,2020-09-30,SIN ESPECIFICAR,99,18
3598,2020-09-30,Salta,66,311
3599,2020-09-30,San Juan,70,39
3600,2020-09-30,San Luis,74,150
3601,2020-09-30,Santa Cruz,78,160
3602,2020-09-30,Santa Fe,82,2092
3603,2020-09-30,Santiago del Estero,86,82
3604,2020-09-30,Tierra del Fuego,94,145
3605,2020-09-30,Tucumán,90,783
3606,2020-10-01,Buenos Aires,06,5382
3607,2020-10-01,CABA,02,914
3608,2020-10-01,Catamarca,10,18
3609,2020-10-01,Chaco,22,177
3610,2020-10-01,Chubut,26,252
3611,2020-10-01,Corrientes,18,46
3612,2020-10-01,Córdoba,14,2059
3613,2020-10-01,Entre Ríos,30,209
3614,2020-10-01,Formosa,34,1
3615,2020-10-01,Jujuy,38,163
3616,2020-10-01,La Pampa,42,15
3617,2020-10-01,La Rioja,46,45
3618,2020-10-01,Mendoza,50,661
3619,2020-10-01,Misiones,54,6
3620,2020-10-01,Neuquén,58,240
3621,2020-10-01,Río Negro,62,324
3622,2020-10-01,SIN ESPECIFICAR,99,17
3623,2020-10-01,Salta,66,374
3624,2020-10-01,San Juan,70,8
3625,2020-10-01,San Luis,74,76
3626,2020-10-01,Santa Cruz,78,169
3627,2020-10-01,Santa Fe,82,2021
3628,2020-10-01,Santiago del Estero,86,187
3629,2020-10-01,Tierra del Fuego,94,225
3630,2020-10-01,Tucumán,90,615
3631,2020-10-02,Buenos Aires,06,5325
3632,2020-10-02,CABA,02,874
3633,2020-10-02,Catamarca,10,17
3634,2020-10-02,Chaco,22,215
3635,2020-10-02,Chubut,26,194
3636,2020-10-02,Corrientes,18,24
3637,2020-10-02,Córdoba,14,1638
3638,2020-10-02,Entre Ríos,30,201
3639,2020-10-02,Jujuy,38,100
3640,2020-10-02,La Pampa,42,35
3641,2020-10-02,La Rioja,46,144
3642,2020-10-02,Mendoza,50,790
3643,2020-10-02,Misiones,54,4
3644,2020-10-02,Neuquén,58,286
3645,2020-10-02,Río Negro,62,398
3646,2020-10-02,SIN ESPECIFICAR,99,19
3647,2020-10-02,Salta,66,278
3648,2020-10-02,San Juan,70,28
3649,2020-10-02,San Luis,74,88
3650,2020-10-02,Santa Cruz,78,152
3651,2020-10-02,Santa Fe,82,2168
3652,2020-10-02,Santiago del Estero,86,127
3653,2020-10-02,Tierra del Fuego,94,280
3654,2020-10-02,Tucumán,90,650
3655,2020-10-03,Buenos Aires,06,3048
3656,2020-10-03,CABA,02,698
3657,2020-10-03,Catamarca,10,9
3658,2020-10-03,Chaco,22,92
3659,2020-10-03,Chubut,26,154
3660,2020-10-03,Corrientes,18,1
3661,2020-10-03,Córdoba,14,1246
3662,2020-10-03,Entre Ríos,30,152
3663,2020-10-03,Formosa,34,1
3664,2020-10-03,Jujuy,38,59
3665,2020-10-03,La Pampa,42,19
3666,2020-10-03,La Rioja,46,88
3667,2020-10-03,Mendoza,50,387
3668,2020-10-03,Misiones,54,1
3669,2020-10-03,Neuquén,58,215
3670,2020-10-03,Río Negro,62,259
3671,2020-10-03,SIN ESPECIFICAR,99,14
3672,2020-10-03,Salta,66,164
3673,2020-10-03,San Juan,70,62
3674,2020-10-03,San Luis,74,19
3675,2020-10-03,Santa Cruz,78,144
3676,2020-10-03,Santa Fe,82,1085
3677,2020-10-03,Santiago del Estero,86,101
3678,2020-10-03,Tierra del Fuego,94,146
3679,2020-10-03,Tucumán,90,356
3680,2020-10-04,Buenos Aires,06,2396
3681,2020-10-04,CABA,02,511
3682,2020-10-04,Catamarca,10,8
3683,2020-10-04,Chaco,22,136
3684,2020-10-04,Chubut,26,201
3685,2020-10-04,Corrientes,18,78
3686,2020-10-04,Córdoba,14,1125
3687,2020-10-04,Entre Ríos,30,83
3688,2020-10-04,Jujuy,38,27
3689,2020-10-04,La Pampa,42,11
3690,2020-10-04,La Rioja,46,15
3691,2020-10-04,Mendoza,50,264
3692,2020-10-04,Misiones,54,3
3693,2020-10-04,Neuquén,58,174
3694,2020-10-04,Río Negro,62,137
3695,2020-10-04,SIN ESPECIFICAR,99,9
3696,2020-10-04,Salta,66,129
3697,2020-10-04,San Juan,70,58
3698,2020-10-04,San Luis,74,53
3699,2020-10-04,Santa Cruz,78,83
3700,2020-10-04,Santa Fe,82,654
3701,2020-10-04,Santiago del Estero,86,83
3702,2020-10-04,Tierra del Fuego,94,179
3703,2020-10-04,Tucumán,90,442
3704,2020-10-05,Buenos Aires,06,5478
3705,2020-10-05,CABA,02,788
3706,2020-10-05,Catamarca,10,13
3707,2020-10-05,Chaco,22,174
3708,2020-10-05,Chubut,26,365
3709,2020-10-05,Corrientes,18,97
3710,2020-10-05,Córdoba,14,1445
3711,2020-10-05,Entre Ríos,30,156
3712,2020-10-05,Jujuy,38,94
3713,2020-10-05,La Pampa,42,32
3714,2020-10-05,La Rioja,46,139
3715,2020-10-05,Mendoza,50,739
3716,2020-10-05,Misiones,54,9
3717,2020-10-05,Neuquén,58,355
3718,2020-10-05,Río Negro,62,392
3719,2020-10-05,SIN ESPECIFICAR,99,17
3720,2020-10-05,Salta,66,316
3721,2020-10-05,San Juan,70,64
3722,2020-10-05,San Luis,74,110
3723,2020-10-05,Santa Cruz,78,83
3724,2020-10-05,Santa Fe,82,2153
3725,2020-10-05,Santiago del Estero,86,216
3726,2020-10-05,Tierra del Fuego,94,195
3727,2020-10-05,Tucumán,90,952
3728,2020-10-06,Buenos Aires,06,5591
3729,2020-10-06,CABA,02,940
3730,2020-10-06,Catamarca,10,28
3731,2020-10-06,Chaco,22,179
3732,2020-10-06,Chubut,26,387
3733,2020-10-06,Corrientes,18,14
3734,2020-10-06,Córdoba,14,1612
3735,2020-10-06,Entre Ríos,30,197
3736,2020-10-06,Jujuy,38,72
3737,2020-10-06,La Pampa,42,25
3738,2020-10-06,La Rioja,46,114
3739,2020-10-06,Mendoza,50,679
3740,2020-10-06,Misiones,54,6
3741,2020-10-06,Neuquén,58,490
3742,2020-10-06,Río Negro,62,444
3743,2020-10-06,SIN ESPECIFICAR,99,18
3744,2020-10-06,Salta,66,280
3745,2020-10-06,San Juan,70,40
3746,2020-10-06,San Luis,74,133
3747,2020-10-06,Santa Cruz,78,165
3748,2020-10-06,Santa Fe,82,2181
3749,2020-10-06,Santiago del Estero,86,102
3750,2020-10-06,Tierra del Fuego,94,203
3751,2020-10-06,Tucumán,90,1469
3752,2020-10-07,Buenos Aires,06,4545
3753,2020-10-07,CABA,02,783
3754,2020-10-07,Catamarca,10,11
3755,2020-10-07,Chaco,22,146
3756,2020-10-07,Chubut,26,377
3757,2020-10-07,Corrientes,18,17
3758,2020-10-07,Córdoba,14,1834
3759,2020-10-07,Entre Ríos,30,177
3760,2020-10-07,Formosa,34,12
3761,2020-10-07,Jujuy,38,90
3762,2020-10-07,La Pampa,42,36
3763,2020-10-07,La Rioja,46,135
3764,2020-10-07,Mendoza,50,727
3765,2020-10-07,Misiones,54,11
3766,2020-10-07,Neuquén,58,502
3767,2020-10-07,Río Negro,62,353
3768,2020-10-07,SIN ESPECIFICAR,99,11
3769,2020-10-07,Salta,66,284
3770,2020-10-07,San Juan,70,64
3771,2020-10-07,San Luis,74,108
3772,2020-10-07,Santa Cruz,78,125
3773,2020-10-07,Santa Fe,82,1898
3774,2020-10-07,Santiago del Estero,86,101
3775,2020-10-07,Tierra del Fuego,94,171
3776,2020-10-07,Tucumán,90,2095
3777,2020-10-08,Buenos Aires,06,5629
3778,2020-10-08,CABA,02,983
3779,2020-10-08,Catamarca,10,26
3780,2020-10-08,Chaco,22,225
3781,2020-10-08,Chubut,26,267
3782,2020-10-08,Corrientes,18,86
3783,2020-10-08,Córdoba,14,2084
3784,2020-10-08,Entre Ríos,30,249
3785,2020-10-08,Formosa,34,3
3786,2020-10-08,Jujuy,38,94
3787,2020-10-08,La Pampa,42,39
3788,2020-10-08,La Rioja,46,156
3789,2020-10-08,Mendoza,50,906
3790,2020-10-08,Misiones,54,6
3791,2020-10-08,Neuquén,58,603
3792,2020-10-08,Río Negro,62,406
3793,2020-10-08,SIN ESPECIFICAR,99,16
3794,2020-10-08,Salta,66,265
3795,2020-10-08,San Juan,70,71
3796,2020-10-08,San Luis,74,125
3797,2020-10-08,Santa Cruz,78,113
3798,2020-10-08,Santa Fe,82,2260
3799,2020-10-08,Santiago del Estero,86,104
3800,2020-10-08,Tierra del Fuego,94,282
3801,2020-10-08,Tucumán,90,1998
3802,2020-10-09,Buenos Aires,06,4973
3803,2020-10-09,CABA,02,779
3804,2020-10-09,Catamarca,10,15
3805,2020-10-09,Chaco,22,171
3806,2020-10-09,Chubut,26,340
3807,2020-10-09,Corrientes,18,47
3808,2020-10-09,Córdoba,14,1595
3809,2020-10-09,Entre Ríos,30,264
3810,2020-10-09,Formosa,34,3
3811,2020-10-09,Jujuy,38,91
3812,2020-10-09,La Pampa,42,52
3813,2020-10-09,La Rioja,46,74
3814,2020-10-09,Mendoza,50,824
3815,2020-10-09,Misiones,54,9
3816,2020-10-09,Neuquén,58,449
3817,2020-10-09,Río Negro,62,457
3818,2020-10-09,SIN ESPECIFICAR,99,15
3819,2020-10-09,Salta,66,227
3820,2020-10-09,San Juan,70,21
3821,2020-10-09,San Luis,74,91
3822,2020-10-09,Santa Cruz,78,161
3823,2020-10-09,Santa Fe,82,2309
3824,2020-10-09,Santiago del Estero,86,100
3825,2020-10-09,Tierra del Fuego,94,229
3826,2020-10-09,Tucumán,90,1168
3827,2020-10-10,Buenos Aires,06,3244
3828,2020-10-10,CABA,02,611
3829,2020-10-10,Catamarca,10,15
3830,2020-10-10,Chaco,22,130
3831,2020-10-10,Chubut,26,400
3832,2020-10-10,Corrientes,18,33
3833,2020-10-10,Córdoba,14,1635
3834,2020-10-10,Entre Ríos,30,180
3835,2020-10-10,Formosa,34,1
3836,2020-10-10,Jujuy,38,51
3837,2020-10-10,La Pampa,42,47
3838,2020-10-10,La Rioja,46,32
3839,2020-10-10,Mendoza,50,531
3840,2020-10-10,Misiones,54,6
3841,2020-10-10,Neuquén,58,419
3842,2020-10-10,Río Negro,62,455
3843,2020-10-10,SIN ESPECIFICAR,99,5
3844,2020-10-10,Salta,66,138
3845,2020-10-10,San Juan,70,19
3846,2020-10-10,San Luis,74,126
3847,2020-10-10,Santa Cruz,78,185
3848,2020-10-10,Santa Fe,82,1501
3849,2020-10-10,Santiago del Estero,86,149
3850,2020-10-10,Tierra del Fuego,94,239
3851,2020-10-10,Tucumán,90,859
3852,2020-10-11,Buenos Aires,06,2327
3853,2020-10-11,CABA,02,545
3854,2020-10-11,Catamarca,10,5
3855,2020-10-11,Chaco,22,174
3856,2020-10-11,Chubut,26,325
3857,2020-10-11,Corrientes,18,88
3858,2020-10-11,Córdoba,14,1302
3859,2020-10-11,Entre Ríos,30,123
3860,2020-10-11,Formosa,34,2
3861,2020-10-11,Jujuy,38,49
3862,2020-10-11,La Pampa,42,62
3863,2020-10-11,La Rioja,46,266
3864,2020-10-11,Mendoza,50,293
3865,2020-10-11,Misiones,54,2
3866,2020-10-11,Neuquén,58,252
3867,2020-10-11,Río Negro,62,108
3868,2020-10-11,SIN ESPECIFICAR,99,2
3869,2020-10-11,Salta,66,66
3870,2020-10-11,San Juan,70,74
3871,2020-10-11,San Luis,74,93
3872,2020-10-11,Santa Cruz,78,83
3873,2020-10-11,Santa Fe,82,1404
3874,2020-10-11,Santiago del Estero,86,304
3875,2020-10-11,Tierra del Fuego,94,339
3876,2020-10-11,Tucumán,90,838
3877,2020-10-12,Buenos Aires,06,2771
3878,2020-10-12,CABA,02,530
3879,2020-10-12,Catamarca,10,19
3880,2020-10-12,Chaco,22,117
3881,2020-10-12,Chubut,26,359
3882,2020-10-12,Corrientes,18,67
3883,2020-10-12,Córdoba,14,1103
3884,2020-10-12,Entre Ríos,30,211
3885,2020-10-12,Jujuy,38,66
3886,2020-10-12,La Pampa,42,37
3887,2020-10-12,La Rioja,46,55
3888,2020-10-12,Mendoza,50,336
3889,2020-10-12,Misiones,54,10
3890,2020-10-12,Neuquén,58,284
3891,2020-10-12,Río Negro,62,239
3892,2020-10-12,SIN ESPECIFICAR,99,11
3893,2020-10-12,Salta,66,108
3894,2020-10-12,San Juan,70,17
3895,2020-10-12,San Luis,74,235
3896,2020-10-12,Santa Cruz,78,98
3897,2020-10-12,Santa Fe,82,1795
3898,2020-10-12,Santiago del Estero,86,455
3899,2020-10-12,Tierra del Fuego,94,236
3900,2020-10-12,Tucumán,90,657
3901,2020-10-13,Buenos Aires,06,6008
3902,2020-10-13,CABA,02,876
3903,2020-10-13,Catamarca,10,10
3904,2020-10-13,Chaco,22,224
3905,2020-10-13,Chubut,26,293
3906,2020-10-13,Corrientes,18,47
3907,2020-10-13,Córdoba,14,1421
3908,2020-10-13,Entre Ríos,30,373
3909,2020-10-13,Jujuy,38,51
3910,2020-10-13,La Pampa,42,80
3911,2020-10-13,La Rioja,46,45
3912,2020-10-13,Mendoza,50,940
3913,2020-10-13,Misiones,54,18
3914,2020-10-13,Neuquén,58,637
3915,2020-10-13,Río Negro,62,429
3916,2020-10-13,SIN ESPECIFICAR,99,19
3917,2020-10-13,Salta,66,221
3918,2020-10-13,San Juan,70,38
3919,2020-10-13,San Luis,74,161
3920,2020-10-13,Santa Cruz,78,154
3921,2020-10-13,Santa Fe,82,2706
3922,2020-10-13,Santiago del Estero,86,177
3923,2020-10-13,Tierra del Fuego,94,264
3924,2020-10-13,Tucumán,90,1358
3925,2020-10-14,Buenos Aires,06,5495
3926,2020-10-14,CABA,02,861
3927,2020-10-14,Catamarca,10,15
3928,2020-10-14,Chaco,22,196
3929,2020-10-14,Chubut,26,245
3930,2020-10-14,Corrientes,18,76
3931,2020-10-14,Córdoba,14,1671
3932,2020-10-14,Entre Ríos,30,322
3933,2020-10-14,Jujuy,38,115
3934,2020-10-14,La Pampa,42,93
3935,2020-10-14,La Rioja,46,145
3936,2020-10-14,Mendoza,50,1051
3937,2020-10-14,Misiones,54,4
3938,2020-10-14,Neuquén,58,670
3939,2020-10-14,Río Negro,62,547
3940,2020-10-14,SIN ESPECIFICAR,99,10
3941,2020-10-14,Salta,66,258
3942,2020-10-14,San Juan,70,22
3943,2020-10-14,San Luis,74,252
3944,2020-10-14,Santa Cruz,78,134
3945,2020-10-14,Santa Fe,82,2737
3946,2020-10-14,Santiago del Estero,86,185
3947,2020-10-14,Tierra del Fuego,94,335
3948,2020-10-14,Tucumán,90,1427
3949,2020-10-15,Buenos Aires,06,5501
3950,2020-10-15,CABA,02,769
3951,2020-10-15,Catamarca,10,28
3952,2020-10-15,Chaco,22,290
3953,2020-10-15,Chubut,26,259
3954,2020-10-15,Corrientes,18,76
3955,2020-10-15,Córdoba,14,2053
3956,2020-10-15,Entre Ríos,30,362
3957,2020-10-15,Jujuy,38,70
3958,2020-10-15,La Pampa,42,106
3959,2020-10-15,La Rioja,46,82
3960,2020-10-15,Mendoza,50,1015
3961,2020-10-15,Misiones,54,4
3962,2020-10-15,Neuquén,58,510
3963,2020-10-15,Río Negro,62,475
3964,2020-10-15,SIN ESPECIFICAR,99,8
3965,2020-10-15,Salta,66,274
3966,2020-10-15,San Juan,70,16
3967,2020-10-15,San Luis,74,118
3968,2020-10-15,Santa Cruz,78,163
3969,2020-10-15,Santa Fe,82,2724
3970,2020-10-15,Santiago del Estero,86,270
3971,2020-10-15,Tierra del Fuego,94,243
3972,2020-10-15,Tucumán,90,1502
3973,2020-10-16,Buenos Aires,06,5166
3974,2020-10-16,CABA,02,866
3975,2020-10-16,Catamarca,10,30
3976,2020-10-16,Chaco,22,206
3977,2020-10-16,Chubut,26,276
3978,2020-10-16,Corrientes,18,35
3979,2020-10-16,Córdoba,14,1958
3980,2020-10-16,Entre Ríos,30,377
3981,2020-10-16,Formosa,34,1
3982,2020-10-16,Jujuy,38,70
3983,2020-10-16,La Pampa,42,142
3984,2020-10-16,La Rioja,46,109
3985,2020-10-16,Mendoza,50,920
3986,2020-10-16,Misiones,54,2
3987,2020-10-16,Neuquén,58,1159
3988,2020-10-16,Río Negro,62,579
3989,2020-10-16,SIN ESPECIFICAR,99,15
3990,2020-10-16,Salta,66,242
3991,2020-10-16,San Juan,70,24
3992,2020-10-16,San Luis,74,242
3993,2020-10-16,Santa Cruz,78,175
3994,2020-10-16,Santa Fe,82,2520
3995,2020-10-16,Santiago del Estero,86,305
3996,2020-10-16,Tierra del Fuego,94,303
3997,2020-10-16,Tucumán,90,1286
3998,2020-10-17,Buenos Aires,06,2982
3999,2020-10-17,CABA,02,553
4000,2020-10-17,Catamarca,10,16
4001,2020-10-17,Chaco,22,239
4002,2020-10-17,Chubut,26,247
4003,2020-10-17,Corrientes,18,33
4004,2020-10-17,Córdoba,14,1511
4005,2020-10-17,Entre Ríos,30,299
4006,2020-10-17,Jujuy,38,30
4007,2020-10-17,La Pampa,42,110
4008,2020-10-17,La Rioja,46,132
4009,2020-10-17,Mendoza,50,453
4010,2020-10-17,Misiones,54,1
4011,2020-10-17,Neuquén,58,334
4012,2020-10-17,Río Negro,62,273
4013,2020-10-17,SIN ESPECIFICAR,99,5
4014,2020-10-17,Salta,66,132
4015,2020-10-17,San Juan,70,14
4016,2020-10-17,San Luis,74,286
4017,2020-10-17,Santa Cruz,78,175
4018,2020-10-17,Santa Fe,82,2125
4019,2020-10-17,Santiago del Estero,86,231
4020,2020-10-17,Tierra del Fuego,94,258
4021,2020-10-17,Tucumán,90,932
4022,2020-10-18,Buenos Aires,06,1663
4023,2020-10-18,CABA,02,391
4024,2020-10-18,Catamarca,10,36
4025,2020-10-18,Chaco,22,108
4026,2020-10-18,Chubut,26,76
4027,2020-10-18,Corrientes,18,20
4028,2020-10-18,Córdoba,14,1307
4029,2020-10-18,Entre Ríos,30,182
4030,2020-10-18,Formosa,34,2
4031,2020-10-18,Jujuy,38,41
4032,2020-10-18,La Pampa,42,105
4033,2020-10-18,La Rioja,46,135
4034,2020-10-18,Mendoza,50,197
4035,2020-10-18,Misiones,54,2
4036,2020-10-18,Neuquén,58,136
4037,2020-10-18,Río Negro,62,116
4038,2020-10-18,SIN ESPECIFICAR,99,1
4039,2020-10-18,Salta,66,38
4040,2020-10-18,San Juan,70,3
4041,2020-10-18,San Luis,74,242
4042,2020-10-18,Santa Cruz,78,81
4043,2020-10-18,Santa Fe,82,1529
4044,2020-10-18,Santiago del Estero,86,216
4045,2020-10-18,Tierra del Fuego,94,165
4046,2020-10-18,Tucumán,90,433
4047,2020-10-19,Buenos Aires,06,5363
4048,2020-10-19,CABA,02,666
4049,2020-10-19,Catamarca,10,20
4050,2020-10-19,Chaco,22,199
4051,2020-10-19,Chubut,26,433
4052,2020-10-19,Corrientes,18,102
4053,2020-10-19,Córdoba,14,1779
4054,2020-10-19,Entre Ríos,30,398
4055,2020-10-19,Jujuy,38,80
4056,2020-10-19,La Pampa,42,123
4057,2020-10-19,La Rioja,46,46
4058,2020-10-19,Mendoza,50,1012
4059,2020-10-19,Misiones,54,4
4060,2020-10-19,Neuquén,58,618
4061,2020-10-19,Río Negro,62,341
4062,2020-10-19,SIN ESPECIFICAR,99,17
4063,2020-10-19,Salta,66,185
4064,2020-10-19,San Juan,70,25
4065,2020-10-19,San Luis,74,328
4066,2020-10-19,Santa Cruz,78,199
4067,2020-10-19,Santa Fe,82,2807
4068,2020-10-19,Santiago del Estero,86,172
4069,2020-10-19,Tierra del Fuego,94,271
4070,2020-10-19,Tucumán,90,1487
4071,2020-10-20,Buenos Aires,06,4791
4072,2020-10-20,CABA,02,680
4073,2020-10-20,Catamarca,10,10
4074,2020-10-20,Chaco,22,205
4075,2020-10-20,Chubut,26,460
4076,2020-10-20,Corrientes,18,32
4077,2020-10-20,Córdoba,14,1898
4078,2020-10-20,Entre Ríos,30,501
4079,2020-10-20,Jujuy,38,67
4080,2020-10-20,La Pampa,42,155
4081,2020-10-20,La Rioja,46,98
4082,2020-10-20,Mendoza,50,1049
4083,2020-10-20,Misiones,54,12
4084,2020-10-20,Neuquén,58,815
4085,2020-10-20,Río Negro,62,535
4086,2020-10-20,SIN ESPECIFICAR,99,6
4087,2020-10-20,Salta,66,286
4088,2020-10-20,San Juan,70,19
4089,2020-10-20,San Luis,74,478
4090,2020-10-20,Santa Cruz,78,154
4091,2020-10-20,Santa Fe,82,2534
4092,2020-10-20,Santiago del Estero,86,125
4093,2020-10-20,Tierra del Fuego,94,170
4094,2020-10-20,Tucumán,90,1580
4095,2020-10-21,Buenos Aires,06,4457
4096,2020-10-21,CABA,02,648
4097,2020-10-21,Catamarca,10,53
4098,2020-10-21,Chaco,22,210
4099,2020-10-21,Chubut,26,567
4100,2020-10-21,Corrientes,18,30
4101,2020-10-21,Córdoba,14,2258
4102,2020-10-21,Entre Ríos,30,393
4103,2020-10-21,Jujuy,38,71
4104,2020-10-21,La Pampa,42,136
4105,2020-10-21,La Rioja,46,114
4106,2020-10-21,Mendoza,50,868
4107,2020-10-21,Misiones,54,9
4108,2020-10-21,Neuquén,58,599
4109,2020-10-21,Río Negro,62,456
4110,2020-10-21,SIN ESPECIFICAR,99,8
4111,2020-10-21,Salta,66,277
4112,2020-10-21,San Juan,70,34
4113,2020-10-21,San Luis,74,270
4114,2020-10-21,Santa Cruz,78,211
4115,2020-10-21,Santa Fe,82,2482
4116,2020-10-21,Santiago del Estero,86,209
4117,2020-10-21,Tierra del Fuego,94,261
4118,2020-10-21,Tucumán,90,1372
4119,2020-10-22,Buenos Aires,06,4182
4120,2020-10-22,CABA,02,528
4121,2020-10-22,Catamarca,10,35
4122,2020-10-22,Chaco,22,213
4123,2020-10-22,Chubut,26,544
4124,2020-10-22,Corrientes,18,41
4125,2020-10-22,Córdoba,14,2079
4126,2020-10-22,Entre Ríos,30,356
4127,2020-10-22,Jujuy,38,59
4128,2020-10-22,La Pampa,42,133
4129,2020-10-22,La Rioja,46,69
4130,2020-10-22,Mendoza,50,938
4131,2020-10-22,Misiones,54,2
4132,2020-10-22,Neuquén,58,555
4133,2020-10-22,Río Negro,62,421
4134,2020-10-22,SIN ESPECIFICAR,99,8
4135,2020-10-22,Salta,66,230
